condition_key,w_inter,trial_idx,seed,a_hat_value
a7_KO_APP,2.0,6,184566854,0.021265270444577714
a7_KO_APP,2.0,6,184566854,0.03622829446100642
a7_KO_APP,2.0,6,184566854,0.012872755008474256
a7_KO_APP,2.0,6,184566854,0.01175392397616445
a7_KO_APP,2.0,6,184566854,0.01727490970154315
a7_KO_APP,2.0,6,184566854,0.002974707308558135
a7_KO_APP,2.0,6,184566854,0.016467399393249114
a7_KO_APP,2.0,6,184566854,0.009167015727280304
a7_KO_APP,2.0,6,184566854,0.0115800007878422
a7_KO_APP,2.0,6,184566854,0.015933264556823642
a7_KO_APP,2.0,6,184566854,0.010591488737089193
a7_KO_APP,2.0,6,184566854,0.007044197275914091
a7_KO_APP,2.0,6,184566854,0.008236781119525414
a7_KO_APP,2.0,6,184566854,0.03905001793547371
a7_KO_APP,2.0,6,184566854,0.021650367278896798
a7_KO_APP,2.0,6,184566854,0.018711508567301572
a7_KO_APP,2.0,6,184566854,0.020503163799051184
a7_KO_APP,2.0,6,184566854,0.019680736970982837
a7_KO_APP,2.0,7,1497586438,0.015121372368733715
a7_KO_APP,2.0,7,1497586438,0.01452862382371254
a7_KO_APP,2.0,7,1497586438,0.026339737346000553
a7_KO_APP,2.0,7,1497586438,0.017043597554053852
a7_KO_APP,2.0,7,1497586438,0.015451108546476152
a7_KO_APP,2.0,7,1497586438,0.01931904662172481
a7_KO_APP,2.0,7,1497586438,0.029286461485320735
a7_KO_APP,2.0,7,1497586438,0.04357845499880835
a7_KO_APP,2.0,7,1497586438,0.020211577552138017
a7_KO_APP,2.0,7,1497586438,0.014604500854190449
a7_KO_APP,2.0,7,1497586438,0.03419071286901073
a7_KO_APP,2.0,7,1497586438,0.019106570033839424
a7_KO_APP,2.0,7,1497586438,0.006653945743996933
a7_KO_APP,2.0,7,1497586438,0.03360171860335251
a7_KO_APP,2.0,7,1497586438,0.015670107712104073
a7_KO_APP,2.0,7,1497586438,0.021380636425217345
a7_KO_APP,2.0,7,1497586438,0.02278360578008577
a7_KO_APP,2.0,7,1497586438,0.051477719832770476
a7_KO_APP,2.0,7,1497586438,0.011207590766618406
a7_KO_APP,2.0,7,1497586438,0.014304111533698994
a7_KO_APP,2.0,7,1497586438,0.020196069531149052
a7_KO_APP,2.0,7,1497586438,0.010296999791918865
a7_KO_APP,2.0,7,1497586438,0.03116761216960208
a7_KO_APP,2.0,7,1497586438,0.012558956739401625
a7_KO_APP,2.0,7,1497586438,0.005099603551759715
a7_KO_APP,2.0,7,1497586438,0.015121372368733715
a7_KO_APP,2.0,8,432652533,0.020073039611194842
a7_KO_APP,2.0,8,432652533,0.008638659125053585
a7_KO_APP,2.0,8,432652533,0.022201050868799234
a7_KO_APP,2.0,8,432652533,0.018249276584546302
a7_KO_APP,2.0,8,432652533,0.021011684390985136
a7_KO_APP,2.0,8,432652533,0.013761669088378406
a7_KO_APP,2.0,8,432652533,0.017212889933681585
a7_KO_APP,2.0,8,432652533,0.03155545882577675
a7_KO_APP,2.0,8,432652533,0.025261065154320177
a7_KO_APP,2.0,8,432652533,0.011294418702914423
a7_KO_APP,2.0,8,432652533,0.010321427092205373
a7_KO_APP,2.0,8,432652533,0.021655679102635453
a7_KO_APP,2.0,8,432652533,0.0328954235859811
a7_KO_APP,2.0,8,432652533,0.018528946347180632
a7_KO_APP,2.0,8,432652533,0.009956493105281764
a7_KO_APP,2.0,8,432652533,0.04082933420003074
a7_KO_APP,2.0,8,432652533,0.03956772626481938
a7_KO_APP,2.0,8,432652533,0.037754104972349004
a7_KO_APP,2.0,8,432652533,0.028144046540268974
a7_KO_APP,2.0,8,432652533,0.027088127307755172
a7_KO_APP,2.0,8,432652533,0.014915316059880458
a7_KO_APP,2.0,8,432652533,0.02252144343540552
a7_KO_APP,2.0,8,432652533,0.030609204245181466
a7_KO_APP,2.0,8,432652533,0.01630651421888911
a7_KO_APP,2.0,8,432652533,0.020413842512577277
a7_KO_APP,2.0,8,432652533,0.020073039611194842
a7_KO_APP,2.0,9,202244314,0.007554396192497156
a7_KO_APP,2.0,9,202244314,0.017201030218139828
a7_KO_APP,2.0,9,202244314,0.008767951895085838
a7_KO_APP,2.0,9,202244314,0.041298025774706114
a7_KO_APP,2.0,9,202244314,0.030874301133937843
a7_KO_APP,2.0,9,202244314,0.007970112146010545
a7_KO_APP,2.0,9,202244314,0.017783717690168933
a7_KO_APP,2.0,9,202244314,0.03575314442884046
a7_KO_APP,2.0,9,202244314,0.0013970731236449107
a7_KO_APP,2.0,9,202244314,0.013449405329546634
a7_KO_APP,2.0,9,202244314,0.019392098681459576
a7_KO_APP,2.0,9,202244314,0.02772618459481313
a7_KO_APP,2.0,9,202244314,0.007578293211051949
a7_KO_APP,2.0,9,202244314,0.02225272073181372
a7_KO_APP,2.0,9,202244314,0.02702905929549767
a7_KO_APP,2.0,9,202244314,0.019657051173932745
a7_KO_APP,2.0,9,202244314,0.016082371394668494
a7_KO_APP,2.0,9,202244314,0.022352730866830074
a7_KO_APP,2.0,9,202244314,0.0379950347614973
a7_KO_APP,2.0,9,202244314,0.007736901760265531
a7_KO_APP,2.0,9,202244314,0.010120339356616145
a7_KO_APP,2.0,9,202244314,0.035818080586807174
a7_KO_APP,2.0,9,202244314,0.00893422619524475
a7_KO_APP,2.0,9,202244314,0.03341798538395588
a7_KO_APP,2.0,9,202244314,0.005562713612981605
a7_KO_APP,2.0,9,202244314,0.007554396192497156
a7_KO_APP,2.0,10,1130604997,0.022772747037579054
a7_KO_APP,2.0,10,1130604997,0.020523710734403285
a7_KO_APP,2.0,10,1130604997,0.008529395984678594
a7_KO_APP,2.0,10,1130604997,0.014495584234941692
a7_KO_APP,2.0,10,1130604997,0.01748786047025832
a7_KO_APP,2.0,10,1130604997,0.00376601559205242
a7_KO_APP,2.0,10,1130604997,0.030765276748607535
a7_KO_APP,2.0,10,1130604997,0.0031040976236218934
a7_KO_APP,2.0,10,1130604997,0.006700970495810181
a7_KO_APP,2.0,10,1130604997,0.028676618958962417
a7_KO_APP,2.0,10,1130604997,0.010219363507366524
a7_KO_APP,2.0,10,1130604997,0.005867249121444789
a7_KO_APP,2.0,10,1130604997,0.027259063615849316
a7_KO_APP,2.0,10,1130604997,0.019747473739987233
a7_KO_APP,2.0,10,1130604997,0.006675792398640215
a7_KO_APP,2.0,10,1130604997,0.023307017223765405
a7_KO_APP,2.0,10,1130604997,0.014241083910922965
a7_KO_APP,2.0,10,1130604997,0.018314199622242084
a7_KO_APP,2.0,10,1130604997,0.005730917822581528
a7_KO_APP,2.0,10,1130604997,0.026136797749945217
a7_KO_APP,2.0,10,1130604997,0.015367302562352346
a7_KO_APP,2.0,10,1130604997,0.020390917326261478
a7_KO_APP,2.0,10,1130604997,0.009371345983333414
a7_KO_APP,2.0,10,1130604997,0.013026473582464958
a7_KO_APP,2.0,10,1130604997,0.008637791065379971
a7_KO_APP,2.0,10,1130604997,0.022772747037579054
a7_KO_APP,2.0,11,2095133045,0.009640071144113383
a7_KO_APP,2.0,11,2095133045,0.0010346507815086976
a7_KO_APP,2.0,11,2095133045,0.006943457672225252
a7_KO_APP,2.0,11,2095133045,0.007052411931412901
a7_KO_APP,2.0,11,2095133045,0.0034155136391616717
a7_KO_APP,2.0,11,2095133045,0.010772233024330613
a7_KO_APP,2.0,11,2095133045,0.030862579472098303
a7_KO_APP,2.0,11,2095133045,0.0036317309224357893
a7_KO_APP,2.0,11,2095133045,0.023732128009345335
a7_KO_APP,2.0,11,2095133045,0.01881996497611692
a7_KO_APP,2.0,11,2095133045,0.022395842658468407
a7_KO_APP,2.0,11,2095133045,0.02351779959195567
a7_KO_APP,2.0,11,2095133045,0.022827608658149638
a7_KO_APP,2.0,11,2095133045,0.04347564757320471
a7_KO_APP,2.0,11,2095133045,0.02461319538131529
a7_KO_APP,2.0,11,2095133045,0.033821598568018724
a7_KO_APP,2.0,11,2095133045,0.015511564398951579
a7_KO_APP,2.0,11,2095133045,0.01212315754318689
a7_KO_APP,2.0,11,2095133045,0.0322246479803651
a7_KO_APP,2.0,11,2095133045,0.016803991453972277
a7_KO_APP,2.0,11,2095133045,0.014307089568089066
a7_KO_APP,2.0,11,2095133045,0.012541003517483773
a7_KO_APP,2.0,11,2095133045,0.015307274861124293
a7_KO_APP,2.0,11,2095133045,0.024004643137122278
a7_KO_APP,2.0,11,2095133045,0.025112919651156536
a7_KO_APP,2.0,11,2095133045,0.009640071144113383
a7_KO_APP,2.0,12,1580016183,0.01906520111354211
a7_KO_APP,2.0,12,1580016183,0.02249935081667451
a7_KO_APP,2.0,12,1580016183,0.01232120358365164
a7_KO_APP,2.0,12,1580016183,0.03351634971537198
a7_KO_APP,2.0,12,1580016183,0.018084548387713065
a7_KO_APP,2.0,12,1580016183,0.012945142967082055
a7_KO_APP,2.0,12,1580016183,0.029124742665777803
a7_KO_APP,2.0,12,1580016183,0.013827148368435654
a7_KO_APP,2.0,12,1580016183,0.012348528346940066
a7_KO_APP,2.0,12,1580016183,0.032464512430813004
a7_KO_APP,2.0,12,1580016183,0.02225811480216573
a7_KO_APP,2.0,12,1580016183,0.026422818771872813
a7_KO_APP,2.0,12,1580016183,0.021821015699037525
a7_KO_APP,2.0,12,1580016183,0.01399926618642646
a7_KO_APP,2.0,12,1580016183,0.010679707735808513
a7_KO_APP,2.0,12,1580016183,0.033091742297147696
a7_KO_APP,2.0,12,1580016183,0.041331162665571214
a7_KO_APP,2.0,12,1580016183,0.02073302644775128
a7_KO_APP,2.0,12,1580016183,0.025885150087529122
a7_KO_APP,2.0,12,1580016183,0.006265524540498853
a7_KO_APP,2.0,12,1580016183,0.033140955194454265
a7_KO_APP,2.0,12,1580016183,0.02396127912608232
a7_KO_APP,2.0,12,1580016183,0.00934523278911612
a7_KO_APP,2.0,12,1580016183,0.024143476977931247
a7_KO_APP,2.0,12,1580016183,0.0103942797092327
a7_KO_APP,2.0,12,1580016183,0.01906520111354211
a7_KO_APP,2.0,13,1634535062,0.015201444626631956
a7_KO_APP,2.0,13,1634535062,0.030262715614034985
a7_KO_APP,2.0,13,1634535062,0.013993156465993667
a7_KO_APP,2.0,13,1634535062,0.017624790403484365
a7_KO_APP,2.0,13,1634535062,0.026179712651411023
a7_KO_APP,2.0,13,1634535062,0.02132227564715024
a7_KO_APP,2.0,13,1634535062,0.0104689325764412
a7_KO_APP,2.0,13,1634535062,0.014222687441022359
a7_KO_APP,2.0,13,1634535062,0.010149027446122127
a7_KO_APP,2.0,13,1634535062,0.010191390399794954
a7_KO_APP,2.0,13,1634535062,0.022367165497840995
a7_KO_APP,2.0,13,1634535062,0.00796611447856322
a7_KO_APP,2.0,13,1634535062,0.013752198964660442
a7_KO_APP,2.0,13,1634535062,0.022266903725740198
a7_KO_APP,2.0,13,1634535062,0.02021679099998087
a7_KO_APP,2.0,13,1634535062,0.013027765033211175
a7_KO_APP,2.0,13,1634535062,0.005285595499249386
a7_KO_APP,2.0,13,1634535062,0.0033365893017119597
a7_KO_APP,2.0,13,1634535062,0.012390629812933786
a7_KO_APP,2.0,13,1634535062,0.03634742237362557
a7_KO_APP,2.0,13,1634535062,0.008163685887377856
a7_KO_APP,2.0,13,1634535062,0.015707717763352155
a7_KO_APP,2.0,13,1634535062,0.012866795745231181
a7_KO_APP,2.0,13,1634535062,0.005683999432663434
a7_KO_APP,2.0,13,1634535062,0.02741452651910974
a7_KO_APP,2.0,13,1634535062,0.015201444626631956
a7_KO_APP,2.0,14,1540770719,0.01316518894239794
a7_KO_APP,2.0,14,1540770719,0.015606132139202762
a7_KO_APP,2.0,14,1540770719,0.024053095472671506
a7_KO_APP,2.0,14,1540770719,0.006072579540068902
a7_KO_APP,2.0,14,1540770719,0.024224194095970833
a7_KO_APP,2.0,14,1540770719,0.02832022783367928
a7_KO_APP,2.0,14,1540770719,0.014296761822731843
a7_KO_APP,2.0,14,1540770719,0.028382255697949745
a7_KO_APP,2.0,14,1540770719,0.02357909926629333
a7_KO_APP,2.0,14,1540770719,0.03624511104397525
a7_KO_APP,2.0,14,1540770719,0.022842194206087785
a7_KO_APP,2.0,14,1540770719,0.02371243348606899
a7_KO_APP,2.0,14,1540770719,0.044477598749805995
a7_KO_APP,2.0,14,1540770719,0.0113215941999118
a7_KO_APP,2.0,14,1540770719,0.015983693651686826
a7_KO_APP,2.0,14,1540770719,0.03311822697339026
a7_KO_APP,2.0,14,1540770719,0.02305893763226318
a7_KO_APP,2.0,14,1540770719,0.021586325888759736
a7_KO_APP,2.0,14,1540770719,0.028342093472766092
a7_KO_APP,2.0,14,1540770719,0.009226910618892262
a7_KO_APP,2.0,14,1540770719,0.011138954020744423
a7_KO_APP,2.0,14,1540770719,0.013640673400715599
a7_KO_APP,2.0,14,1540770719,0.018128976305025038
a7_KO_APP,2.0,14,1540770719,0.031173597479277986
a7_KO_APP,2.0,14,1540770719,0.010973460086500672
a7_KO_APP,2.0,14,1540770719,0.01316518894239794
a7_KO_APP,2.0,15,1688060240,0.015588273936156052
a7_KO_APP,2.0,15,1688060240,0.0221698369883185
a7_KO_APP,2.0,15,1688060240,0.010895151641086214
a7_KO_APP,2.0,15,1688060240,0.013335809930129627
a7_KO_APP,2.0,15,1688060240,0.007073958028339197
a7_KO_APP,2.0,15,1688060240,0.04163569350018288
a7_KO_APP,2.0,15,1688060240,0.05534154919257728
a7_KO_APP,2.0,15,1688060240,0.011547249936745463
a7_KO_APP,2.0,15,1688060240,0.004632193844825985
a7_KO_APP,2.0,15,1688060240,0.016795561322211272
a7_KO_APP,2.0,15,1688060240,0.018151948614563956
a7_KO_APP,2.0,15,1688060240,0.027401831701673242
a7_KO_APP,2.0,15,1688060240,0.030894460405903785
a7_KO_APP,2.0,15,1688060240,0.010901324697990288
a7_KO_APP,2.0,15,1688060240,0.018930910514040306
a7_KO_APP,2.0,15,1688060240,0.04129062420909881
a7_KO_APP,2.0,15,1688060240,0.008663657460062825
a7_KO_APP,2.0,15,1688060240,0.004211246113674306
a7_KO_APP,2.0,15,1688060240,0.010156421672106966
a7_KO_APP,2.0,15,1688060240,0.043050486928819034
a7_KO_APP,2.0,15,1688060240,0.0026642596035313867
a7_KO_APP,2.0,15,1688060240,0.017195731764504788
a7_KO_APP,2.0,15,1688060240,0.024653212589967437
a7_KO_APP,2.0,15,1688060240,0.006856504079524198
a7_KO_APP,2.0,15,1688060240,0.029477613974406403
a7_KO_APP,2.0,15,1688060240,0.015588273936156052
a7_KO_APP,2.0,16,1102145672,0.01397066077396785
a7_KO_APP,2.0,16,1102145672,0.017292807571838334
a7_KO_APP,2.0,16,1102145672,0.01941061918416752
a7_KO_APP,2.0,16,1102145672,0.020593941226456344
a7_KO_APP,2.0,16,1102145672,0.007777169332358115
a7_KO_APP,2.0,16,1102145672,0.017172563629499267
a7_KO_APP,2.0,16,1102145672,0.018242549887307224
a7_KO_APP,2.0,16,1102145672,0.010482055095681392
a7_KO_APP,2.0,16,1102145672,0.017960896119805284
a7_KO_APP,2.0,16,1102145672,0.03339526332757388
a7_KO_APP,2.0,16,1102145672,0.02305600192283467
a7_KO_APP,2.0,16,1102145672,0.018072174148557003
a7_KO_APP,2.0,16,1102145672,0.02123770043266381
a7_KO_APP,2.0,16,1102145672,0.007072698477171276
a7_KO_APP,2.0,16,1102145672,0.009616902701496101
a7_KO_APP,2.0,16,1102145672,0.025225797993891914
a7_KO_APP,2.0,16,1102145672,0.025594708966587807
a7_KO_APP,2.0,16,1102145672,0.021751021443866574
a7_KO_APP,2.0,16,1102145672,0.04342100045453606
a7_KO_APP,2.0,16,1102145672,0.015494782950708552
a7_KO_APP,2.0,16,1102145672,0.021008216606894354
a7_KO_APP,2.0,16,1102145672,0.005631630130340997
a7_KO_APP,2.0,16,1102145672,0.023448959661444998
a7_KO_APP,2.0,16,1102145672,0.02623868092609102
a7_KO_APP,2.0,16,1102145672,0.04603192395143721
a7_KO_APP,2.0,16,1102145672,0.01397066077396785
a7_KO_APP,2.0,17,275121930,0.017793555572870254
a7_KO_APP,2.0,17,275121930,0.012610841819850538
a7_KO_APP,2.0,17,275121930,0.013946790589867855
a7_KO_APP,2.0,17,275121930,0.04304255682587474
a7_KO_APP,2.0,17,275121930,0.013175930996975619
a7_KO_APP,2.0,17,275121930,0.009711228913050509
a7_KO_APP,2.0,17,275121930,0.01011716566497704
a7_KO_APP,2.0,17,275121930,0.02645317371403449
a7_KO_APP,2.0,17,275121930,0.039129858167969045
a7_KO_APP,2.0,17,275121930,0.01488954059346838
a7_KO_APP,2.0,17,275121930,0.010384965504585392
a7_KO_APP,2.0,17,275121930,0.0006079032676404428
a7_KO_APP,2.0,17,275121930,0.021754341254479594
a7_KO_APP,2.0,17,275121930,0.024964003497339776
a7_KO_APP,2.0,17,275121930,0.03905272557596958
a7_KO_APP,2.0,17,275121930,0.018739757981324722
a7_KO_APP,2.0,17,275121930,0.020535251952917367
a7_KO_APP,2.0,17,275121930,0.011366607708301753
a7_KO_APP,2.0,17,275121930,0.004948321161609853
a7_KO_APP,2.0,17,275121930,0.009576326045695662
a7_KO_APP,2.0,17,275121930,0.014821699380116397
a7_KO_APP,2.0,17,275121930,0.01792166071086621
a7_KO_APP,2.0,17,275121930,0.02037206639041426
a7_KO_APP,2.0,17,275121930,0.04648916879273813
a7_KO_APP,2.0,17,275121930,0.013118188456172736
a7_KO_APP,2.0,17,275121930,0.017793555572870254
a7_KO_APP,2.0,18,1803345590,0.012478713511510423
a7_KO_APP,2.0,18,1803345590,0.011447658833155707
a7_KO_APP,2.0,18,1803345590,0.021688618279516063
a7_KO_APP,2.0,18,1803345590,0.0203406488131287
a7_KO_APP,2.0,18,1803345590,0.005781726224787461
a7_KO_APP,2.0,18,1803345590,0.017736166736660876
a7_KO_APP,2.0,18,1803345590,0.017597118493386212
a7_KO_APP,2.0,18,1803345590,0.007075505879594404
a7_KO_APP,2.0,18,1803345590,0.02731622020144351
a7_KO_APP,2.0,18,1803345590,0.0063542030958124995
a7_KO_APP,2.0,18,1803345590,0.03897032953062507
a7_KO_APP,2.0,18,1803345590,0.01257777964437057
a7_KO_APP,2.0,18,1803345590,0.01757951580180476
a7_KO_APP,2.0,18,1803345590,0.013740131659532666
a7_KO_APP,2.0,18,1803345590,0.025647339443174502
a7_KO_APP,2.0,18,1803345590,0.022900966450792523
a7_KO_APP,2.0,18,1803345590,0.021590852314603337
a7_KO_APP,2.0,18,1803345590,0.016877032761280324
